Madymo Validation 03.26.2021
Explico Engineering Co. DRD
--

Time (s), /2/2049 ( /Scaled_Hybrid_III_50th/NeckUp_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/2052 ( /Scaled_Hybrid_III_50th/NeckUp_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC600 - -, /2/2041 ( /Scaled_Hybrid_III_50th/NeckLow_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/2044 ( /Scaled_Hybrid_III_50th/NeckLow_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC600 - -, /2/5026 ( /Scaled_Hybrid_III_50th/LumbarSpineLow_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/5029 ( /Scaled_Hybrid_III_50th/LumbarSpineLow_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC1000 - -
7.430000E-02, -1.298681E+02, 1.225780E+01, -1.528071E+02, 2.570163E+01, -4.328489E+01, -2.527063E+00
7.440000E-02, -1.299135E+02, 1.231834E+01, -1.528729E+02, 2.563614E+01, -4.511966E+01, -2.461621E+00
7.450000E-02, -1.299375E+02, 1.237829E+01, -1.529173E+02, 2.556934E+01, -4.703111E+01, -2.398360E+00
7.460000E-02, -1.299438E+02, 1.243768E+01, -1.529443E+02, 2.550136E+01, -4.900708E+01, -2.337228E+00
7.470000E-02, -1.299370E+02, 1.249650E+01, -1.529594E+02, 2.543230E+01, -5.104552E+01, -2.278391E+00
7.480000E-02, -1.299200E+02, 1.255476E+01, -1.529657E+02, 2.536217E+01, -5.315483E+01, -2.222379E+00
7.490000E-02, -1.298941E+02, 1.261247E+01, -1.529648E+02, 2.529091E+01, -5.534592E+01, -2.169828E+00
7.500000E-02, -1.298565E+02, 1.266962E+01, -1.529527E+02, 2.521839E+01, -5.760939E+01, -2.120004E+00
7.510000E-02, -1.297970E+02, 1.272621E+01, -1.529163E+02, 2.514451E+01, -5.990679E+01, -2.070046E+00
7.520000E-02, -1.297105E+02, 1.278226E+01, -1.528490E+02, 2.506939E+01, -6.228635E+01, -2.023484E+00
7.530000E-02, -1.296100E+02, 1.283776E+01, -1.527667E+02, 2.499344E+01, -6.502114E+01, -2.000375E+00
7.540000E-02, -1.295161E+02, 1.289273E+01, -1.526937E+02, 2.491713E+01, -6.839181E+01, -2.020739E+00
7.550000E-02, -1.294383E+02, 1.294716E+01, -1.526404E+02, 2.484071E+01, -7.231591E+01, -2.077078E+00
7.560000E-02, -1.293711E+02, 1.300106E+01, -1.526002E+02, 2.476400E+01, -7.646260E+01, -2.143930E+00
7.570000E-02, -1.293066E+02, 1.305447E+01, -1.525635E+02, 2.468642E+01, -8.063631E+01, -2.206826E+00
7.580000E-02, -1.292483E+02, 1.310742E+01, -1.525326E+02, 2.460716E+01, -8.484113E+01, -2.265318E+00
7.590000E-02, -1.292086E+02, 1.316000E+01, -1.525189E+02, 2.452548E+01, -8.912982E+01, -2.320323E+00
7.600000E-02, -1.291936E+02, 1.321227E+01, -1.525284E+02, 2.444108E+01, -9.351979E+01, -2.370860E+00
7.610000E-02, -1.291981E+02, 1.326424E+01, -1.525577E+02, 2.435417E+01, -9.798830E+01, -2.416948E+00
7.620000E-02, -1.292138E+02, 1.331592E+01, -1.525996E+02, 2.426521E+01, -1.025062E+02, -2.460331E+00
7.630000E-02, -1.292349E+02, 1.336730E+01, -1.526478E+02, 2.417466E+01, -1.070648E+02, -2.503757E+00
7.640000E-02, -1.292583E+02, 1.341838E+01, -1.526978E+02, 2.408285E+01, -1.116656E+02, -2.549107E+00
7.650000E-02, -1.292843E+02, 1.346913E+01, -1.527494E+02, 2.399018E+01, -1.163044E+02, -2.595610E+00
7.660000E-02, -1.293134E+02, 1.351953E+01, -1.528040E+02, 2.389714E+01, -1.209737E+02, -2.641412E+00
7.670000E-02, -1.293391E+02, 1.356953E+01, -1.528568E+02, 2.380424E+01, -1.256698E+02, -2.685716E+00
7.680000E-02, -1.293540E+02, 1.361909E+01, -1.529006E+02, 2.371173E+01, -1.303956E+02, -2.728341E+00
7.690000E-02, -1.293628E+02, 1.366818E+01, -1.529388E+02, 2.361938E+01, -1.351531E+02, -2.769158E+00
7.700000E-02, -1.293725E+02, 1.371679E+01, -1.529772E+02, 2.352641E+01, -1.399253E+02, -2.808695E+00
7.710000E-02, -1.293667E+02, 1.376492E+01, -1.529945E+02, 2.343172E+01, -1.446751E+02, -2.847952E+00
7.720000E-02, -1.293106E+02, 1.381254E+01, -1.529471E+02, 2.333408E+01, -1.493878E+02, -2.886941E+00
7.730000E-02, -1.291961E+02, 1.385961E+01, -1.528232E+02, 2.323238E+01, -1.541022E+02, -2.924344E+00
7.740000E-02, -1.290502E+02, 1.390610E+01, -1.526562E+02, 2.312566E+01, -1.588652E+02, -2.959089E+00
7.750000E-02, -1.288783E+02, 1.395196E+01, -1.524602E+02, 2.301318E+01, -1.636673E+02, -2.991536E+00
7.760000E-02, -1.286485E+02, 1.399718E+01, -1.522085E+02, 2.289459E+01, -1.684582E+02, -3.022979E+00
7.770000E-02, -1.283484E+02, 1.404183E+01, -1.518902E+02, 2.277024E+01, -1.732055E+02, -3.054868E+00
7.780000E-02, -1.280095E+02, 1.408600E+01, -1.515353E+02, 2.264106E+01, -1.779086E+02, -3.088819E+00
7.790000E-02, -1.276666E+02, 1.412978E+01, -1.511765E+02, 2.250816E+01, -1.825779E+02, -3.126525E+00
7.800000E-02, -1.273287E+02, 1.417321E+01, -1.508214E+02, 2.237239E+01, -1.872257E+02, -3.169017E+00
7.810000E-02, -1.269890E+02, 1.421634E+01, -1.504628E+02, 2.223426E+01, -1.918636E+02, -3.216340E+00
7.820000E-02, -1.266405E+02, 1.425916E+01, -1.500939E+02, 2.209395E+01, -1.964983E+02, -3.268080E+00
7.830000E-02, -1.262831E+02, 1.430168E+01, -1.497155E+02, 2.195132E+01, -2.011435E+02, -3.323751E+00
7.840000E-02, -1.259220E+02, 1.434392E+01, -1.493350E+02, 2.180579E+01, -2.058343E+02, -3.382722E+00
7.850000E-02, -1.255508E+02, 1.438589E+01, -1.489441E+02, 2.165628E+01, -2.105541E+02, -3.444169E+00
7.860000E-02, -1.251280E+02, 1.442758E+01, -1.484895E+02, 2.150141E+01, -2.151109E+02, -3.507225E+00
7.870000E-02, -1.246047E+02, 1.446902E+01, -1.479087E+02, 2.134020E+01, -2.192530E+02, -3.571297E+00
7.880000E-02, -1.239859E+02, 1.451022E+01, -1.472082E+02, 2.117276E+01, -2.229883E+02, -3.636216E+00
7.890000E-02, -1.233185E+02, 1.455119E+01, -1.464495E+02, 2.100019E+01, -2.265829E+02, -3.702001E+00
7.900000E-02, -1.226317E+02, 1.459189E+01, -1.456708E+02, 2.082374E+01, -2.302379E+02, -3.768673E+00
7.910000E-02, -1.219316E+02, 1.463227E+01, -1.448783E+02, 2.064403E+01, -2.339727E+02, -3.836275E+00
7.920000E-02, -1.212191E+02, 1.467227E+01, -1.440712E+02, 2.046065E+01, -2.377549E+02, -3.904726E+00
7.930000E-02, -1.204587E+02, 1.471181E+01, -1.432170E+02, 2.027222E+01, -2.415804E+02, -3.973769E+00
7.940000E-02, -1.195603E+02, 1.475091E+01, -1.422338E+02, 2.007700E+01, -2.454589E+02, -4.043276E+00
7.950000E-02, -1.184499E+02, 1.478967E+01, -1.410528E+02, 1.987391E+01, -2.493971E+02, -4.113435E+00
7.960000E-02, -1.171502E+02, 1.482822E+01, -1.396923E+02, 1.966338E+01, -2.533892E+02, -4.184297E+00
7.970000E-02, -1.157491E+02, 1.486664E+01, -1.382320E+02, 1.944708E+01, -2.573860E+02, -4.255343E+00
7.980000E-02, -1.143123E+02, 1.490486E+01, -1.367332E+02, 1.922717E+01, -2.613033E+02, -4.327470E+00
7.990000E-02, -1.128552E+02, 1.494281E+01, -1.352112E+02, 1.900540E+01, -2.651243E+02, -4.407555E+00
8.000000E-02, -1.113727E+02, 1.498038E+01, -1.336601E+02, 1.878268E+01, -2.688839E+02, -4.500957E+00
8.010000E-02, -1.098681E+02, 1.501753E+01, -1.320858E+02, 1.855848E+01, -2.724314E+02, -4.575923E+00
8.020000E-02, -1.083570E+02, 1.505431E+01, -1.305105E+02, 1.833012E+01, -2.754449E+02, -4.559681E+00
8.030000E-02, -1.068303E+02, 1.509095E+01, -1.289179E+02, 1.809232E+01, -2.778425E+02, -4.497878E+00
8.040000E-02, -1.052256E+02, 1.512780E+01, -1.272044E+02, 1.783882E+01, -2.798639E+02, -4.714700E+00
8.050000E-02, -1.034955E+02, 1.516522E+01, -1.252837E+02, 1.756653E+01, -2.817086E+02, -5.544693E+00
8.060000E-02, -1.017024E+02, 1.520337E+01, -1.232421E+02, 1.727949E+01, -2.834374E+02, -6.862778E+00
8.070000E-02, -9.998316E+01, 1.524212E+01, -1.212952E+02, 1.698780E+01, -2.851427E+02, -8.112410E+00
8.080000E-02, -9.841968E+01, 1.528115E+01, -1.195853E+02, 1.670164E+01, -2.869436E+02, -8.819422E+00
8.090000E-02, -9.697189E+01, 1.532015E+01, -1.180637E+02, 1.642553E+01, -2.888604E+02, -8.982198E+00
8.100000E-02, -9.553775E+01, 1.535898E+01, -1.165748E+02, 1.615750E+01, -2.908177E+02, -8.928728E+00
8.110000E-02, -9.405730E+01, 1.539760E+01, -1.150227E+02, 1.589278E+01, -2.927536E+02, -8.896593E+00
8.120000E-02, -9.254685E+01, 1.543604E+01, -1.134263E+02, 1.562744E+01, -2.946626E+02, -8.906405E+00
8.130000E-02, -9.106216E+01, 1.547427E+01, -1.118580E+02, 1.535942E+01, -2.965542E+02, -8.919597E+00
8.140000E-02, -8.963215E+01, 1.551226E+01, -1.103536E+02, 1.508742E+01, -2.984212E+02, -8.928614E+00
8.150000E-02, -8.819827E+01, 1.555000E+01, -1.088532E+02, 1.480987E+01, -3.002492E+02, -8.939722E+00
8.160000E-02, -8.663642E+01, 1.558754E+01, -1.072345E+02, 1.452512E+01, -3.020326E+02, -8.955106E+00
8.170000E-02, -8.487393E+01, 1.562497E+01, -1.054278E+02, 1.423243E+01, -3.037730E+02, -8.973839E+00
